"","ResponseID","Gender","Age","Image","Condition","Fit","Belonging","Norm_1","Norm_2","Norm_3","Norm_4","Norm_5","Norm_6","Norm_7","Norm_8","Ratio","Average_Face"
"1418","R_1F5qt0ubyGJmTlX",1,33,"100men2",8,5,5,1,6,5,1,3,4,7,6,11,14
"1419","R_1F5qt0ubyGJmTlX",1,33,"100men3",8,8,9,1,3,4,2,3,4,5,5,11,15
"1420","R_1F5qt0ubyGJmTlX",1,33,"100men4",8,8,7,1,3,5,3,3,5,3,6,10,14
"1421","R_1DwIY1Pv5cIQjLw",1,29,"0men1",0,6,3,7,3,2,7,6,5,1,5,1,2
"1422","R_1DwIY1Pv5cIQjLw",1,29,"0men2",0,6,4,7,2,3,7,6,5,2,5,1,3
"1423","R_1DwIY1Pv5cIQjLw",1,29,"0men3",0,6,3,7,3,2,7,6,5,1,5,1,2
"1424","R_1DwIY1Pv5cIQjLw",1,29,"0men4",0,6,3,7,3,2,7,6,5,2,5,1,2
"1425","R_1DwIY1Pv5cIQjLw",1,29,"20men1",2,6,3,6,3,2,7,5,5,1,5,7,5
"1426","R_1DwIY1Pv5cIQjLw",1,29,"20men2",2,6,5,7,3,2,7,6,5,2,5,3,4
"1427","R_1DwIY1Pv5cIQjLw",1,29,"20men3",2,6,6,5,3,2,6,5,6,2,5,6,6
"1428","R_1DwIY1Pv5cIQjLw",1,29,"20men4",2,7,5,7,3,2,7,6,5,2,5,2,4
"1429","R_1DwIY1Pv5cIQjLw",1,29,"50men1",4,7,5,7,3,2,6,6,5,2,5,8,7
"1430","R_1DwIY1Pv5cIQjLw",1,29,"50men2",4,7,4,6,2,2,6,5,5,2,5,5,9
"1431","R_1DwIY1Pv5cIQjLw",1,29,"50men3",4,6,4,6,3,2,7,5,6,1,5,5,7
"1432","R_1DwIY1Pv5cIQjLw",1,29,"50men4",4,6,6,5,2,2,6,5,5,2,5,5,5
"1433","R_1DwIY1Pv5cIQjLw",1,29,"80men1",6,7,5,3,2,2,4,4,3,4,3,9,7
"1434","R_1DwIY1Pv5cIQjLw",1,29,"80men2",6,7,4,4,2,2,3,4,3,2,3,9,12
"1435","R_1DwIY1Pv5cIQjLw",1,29,"80men3",6,6,6,3,2,4,4,2,3,4,3,9,11
"1436","R_1DwIY1Pv5cIQjLw",1,29,"80men4",6,7,6,3,4,4,2,3,3,5,2,9,8
"1437","R_1DwIY1Pv5cIQjLw",1,29,"100men1",8,7,6,3,3,4,3,3,3,4,2,11,13
"1438","R_1DwIY1Pv5cIQjLw",1,29,"100men2",8,7,6,1,1,2,2,2,3,2,3,11,14
"1439","R_1DwIY1Pv5cIQjLw",1,29,"100men3",8,6,4,2,3,2,2,2,3,2,3,11,14
"1440","R_1DwIY1Pv5cIQjLw",1,29,"100men4",8,7,4,3,3,5,2,2,3,2,3,11,14
"1441","R_3MsWxXsGHNM4yOa",2,31,"0men1",0,7,7,5,4,5,4,4,4,4,4,1,5
"1442","R_3MsWxXsGHNM4yOa",2,31,"0men2",0,7,7,5,4,4,4,4,4,4,4,1,13
"1443","R_3MsWxXsGHNM4yOa",2,31,"0men3",0,6,7,4,4,3,4,4,4,3,4,1,14
"1444","R_3MsWxXsGHNM4yOa",2,31,"0men4",0,7,7,5,4,4,5,4,4,4,4,7,3
"1445","R_3MsWxXsGHNM4yOa",2,31,"20men1",2,7,7,5,5,4,5,5,4,4,5,3,5
"1446","R_3MsWxXsGHNM4yOa",2,31,"20men2",2,7,7,5,5,4,4,5,5,4,4,8,7
"1447","R_3MsWxXsGHNM4yOa",2,31,"20men3",2,7,6,5,5,4,4,4,4,5,4,3,6
"1448","R_3MsWxXsGHNM4yOa",2,31,"20men4",2,7,6,4,4,4,4,5,4,4,5,3,9
"1449","R_3MsWxXsGHNM4yOa",2,31,"50men1",4,7,6,4,4,4,4,4,4,4,4,5,9
"1450","R_3MsWxXsGHNM4yOa",2,31,"50men2",4,7,7,5,5,4,5,5,5,5,4,6,12
"1451","R_3MsWxXsGHNM4yOa",2,31,"50men3",4,7,7,4,4,4,4,5,5,5,4,4,8
"1452","R_3MsWxXsGHNM4yOa",2,31,"50men4",4,7,7,4,4,5,5,4,4,4,4,3,7
"1453","R_3MsWxXsGHNM4yOa",2,31,"80men1",6,7,6,4,4,4,4,4,4,4,4,6,5
"1454","R_3MsWxXsGHNM4yOa",2,31,"80men2",6,6,7,4,4,4,4,4,4,4,4,5,9
"1455","R_3MsWxXsGHNM4yOa",2,31,"80men3",6,6,6,4,4,4,4,5,5,5,4,9,9
"1456","R_3MsWxXsGHNM4yOa",2,31,"80men4",6,7,6,4,4,4,4,4,4,4,4,9,5
"1457","R_3MsWxXsGHNM4yOa",2,31,"100men1",8,7,7,4,4,4,4,4,4,4,4,11,19
"1458","R_3MsWxXsGHNM4yOa",2,31,"100men2",8,7,7,3,3,3,3,5,5,5,4,11,11
"1459","R_3MsWxXsGHNM4yOa",2,31,"100men3",8,7,7,5,5,5,5,4,4,4,4,8,8
"1460","R_3MsWxXsGHNM4yOa",2,31,"100men4",8,6,7,4,4,4,4,4,4,4,4,11,6
"1461","R_1zBRQ7KNfpRJ0xX",2,44,"0men1",0,6,6,5,5,5,5,5,5,3,5,1,15
"1462","R_1zBRQ7KNfpRJ0xX",2,44,"0men2",0,6,6,5,1,5,3,5,5,3,5,1,6
"1463","R_1zBRQ7KNfpRJ0xX",2,44,"0men3",0,7,7,5,3,5,5,5,5,1,5,1,7
"1464","R_1zBRQ7KNfpRJ0xX",2,44,"0men4",0,7,7,5,5,5,5,5,5,1,5,6,14
"1465","R_1zBRQ7KNfpRJ0xX",2,44,"20men1",2,7,7,1,3,3,5,5,5,2,5,3,13
"1466","R_1zBRQ7KNfpRJ0xX",2,44,"20men2",2,7,6,4,1,3,5,5,5,1,5,1,13
"1467","R_1zBRQ7KNfpRJ0xX",2,44,"20men3",2,7,7,5,2,5,5,5,5,2,5,3,11
"1468","R_1zBRQ7KNfpRJ0xX",2,44,"20men4",2,6,6,5,1,5,5,5,5,1,5,3,11
"1469","R_1zBRQ7KNfpRJ0xX",2,44,"50men1",4,6,6,5,2,4,3,5,5,2,5,3,11
"1470","R_1zBRQ7KNfpRJ0xX",2,44,"50men2",4,5,5,5,2,5,5,5,5,1,5,9,11
"1471","R_1zBRQ7KNfpRJ0xX",2,44,"50men3",4,4,5,3,3,3,5,5,5,3,5,5,13
"1472","R_1zBRQ7KNfpRJ0xX",2,44,"50men4",4,6,6,5,1,5,5,5,5,1,5,8,10
"1473","R_1zBRQ7KNfpRJ0xX",2,44,"80men1",6,5,5,5,1,5,3,5,5,1,5,9,12
"1474","R_1zBRQ7KNfpRJ0xX",2,44,"80men2",6,3,3,1,5,5,1,5,5,5,5,10,14
"1475","R_1zBRQ7KNfpRJ0xX",2,44,"80men3",6,5,5,5,3,5,5,5,5,3,5,9,9
"1476","R_1zBRQ7KNfpRJ0xX",2,44,"80men4",6,4,4,5,2,4,3,5,5,2,5,4,13
"1477","R_1zBRQ7KNfpRJ0xX",2,44,"100men1",8,3,3,1,5,5,1,5,5,1,5,11,12
"1478","R_1zBRQ7KNfpRJ0xX",2,44,"100men2",8,3,3,1,5,5,1,5,5,5,5,11,16
"1479","R_1zBRQ7KNfpRJ0xX",2,44,"100men3",8,4,4,1,5,5,1,5,5,5,5,11,17
"1480","R_1zBRQ7KNfpRJ0xX",2,44,"100men4",8,6,6,1,3,1,3,5,5,5,5,11,16
"1481","R_1QAcaa4K6G8cffG",2,36,"0men1",0,5,3,5,5,5,5,3,4,4,3,2,4
"1482","R_1QAcaa4K6G8cffG",2,36,"0men2",0,7,7,5,3,4,5,5,6,4,4,3,10
"1483","R_1QAcaa4K6G8cffG",2,36,"0men3",0,6,6,6,1,6,6,4,4,1,5,2,9
"1484","R_1QAcaa4K6G8cffG",2,36,"0men4",0,6,7,5,4,5,4,5,4,5,5,5,9
"1485","R_1QAcaa4K6G8cffG",2,36,"20men1",2,6,7,5,4,4,3,5,5,4,4,5,6
"1486","R_1QAcaa4K6G8cffG",2,36,"20men2",2,6,6,5,4,3,3,4,3,4,5,7,9
"1487","R_1QAcaa4K6G8cffG",2,36,"20men3",2,6,3,5,3,4,5,4,5,5,3,6,11
"1488","R_1QAcaa4K6G8cffG",2,36,"20men4",2,2,4,4,4,5,3,4,5,5,4,8,9
"1489","R_1QAcaa4K6G8cffG",2,36,"50men1",4,4,4,3,4,4,4,4,5,4,4,4,9
"1490","R_1QAcaa4K6G8cffG",2,36,"50men2",4,4,5,5,5,5,4,5,5,4,5,7,9
"1491","R_1QAcaa4K6G8cffG",2,36,"50men3",4,3,4,3,4,4,3,4,5,4,4,6,7
"1492","R_1QAcaa4K6G8cffG",2,36,"50men4",4,7,6,5,4,4,5,4,4,5,5,9,7
"1493","R_1QAcaa4K6G8cffG",2,36,"80men1",6,3,3,5,3,4,4,4,3,2,5,6,10
"1494","R_1QAcaa4K6G8cffG",2,36,"80men2",6,5,3,5,4,4,4,5,5,4,5,8,9
"1495","R_1QAcaa4K6G8cffG",2,36,"80men3",6,4,3,3,3,2,4,2,3,3,5,8,9
"1496","R_1QAcaa4K6G8cffG",2,36,"80men4",6,2,2,5,4,5,4,3,3,4,4,8,4
"1497","R_1QAcaa4K6G8cffG",2,36,"100men1",8,1,2,1,3,3,2,2,3,2,2,10,9
"1498","R_1QAcaa4K6G8cffG",2,36,"100men2",8,2,3,2,1,3,1,3,2,1,3,5,8
"1499","R_1QAcaa4K6G8cffG",2,36,"100men3",8,4,3,3,1,2,3,3,4,3,3,NA,10
"1500","R_1QAcaa4K6G8cffG",2,36,"100men4",8,7,4,2,3,3,4,5,5,4,3,10,7
"1501","R_0cuvoIRauO6MqYN",2,54,"0men1",0,5,4,3,1,3,5,3,4,1,3,1,10
"1502","R_0cuvoIRauO6MqYN",2,54,"0men2",0,6,6,3,3,NA,4,4,4,3,4,1,8
"1503","R_0cuvoIRauO6MqYN",2,54,"0men3",0,6,5,4,3,4,7,4,5,1,4,1,5
"1504","R_0cuvoIRauO6MqYN",2,54,"0men4",0,6,5,3,1,4,7,4,4,1,4,5,7
"1505","R_0cuvoIRauO6MqYN",2,54,"20men1",2,6,6,3,3,3,4,4,4,3,4,3,10
"1506","R_0cuvoIRauO6MqYN",2,54,"20men2",2,5,5,3,1,3,5,4,5,1,4,9,5
"1507","R_0cuvoIRauO6MqYN",2,54,"20men3",2,5,5,1,3,4,5,4,4,1,4,3,7
"1508","R_0cuvoIRauO6MqYN",2,54,"20men4",2,6,5,1,1,4,7,4,4,1,4,1,9
"1509","R_0cuvoIRauO6MqYN",2,54,"50men1",4,3,3,4,1,1,4,4,5,1,4,4,6
"1510","R_0cuvoIRauO6MqYN",2,54,"50men2",4,3,3,4,3,3,4,4,5,3,3,4,10
"1511","R_0cuvoIRauO6MqYN",2,54,"50men3",4,5,4,3,3,4,4,4,4,3,4,5,9
"1512","R_0cuvoIRauO6MqYN",2,54,"50men4",4,6,6,4,3,3,4,4,3,3,3,5,9
"1513","R_0cuvoIRauO6MqYN",2,54,"80men1",6,6,5,3,4,4,3,4,4,3,3,5,11
"1514","R_0cuvoIRauO6MqYN",2,54,"80men2",6,6,6,3,3,4,4,4,4,3,3,9,13
"1515","R_0cuvoIRauO6MqYN",2,54,"80men3",6,1,1,3,3,4,3,3,4,3,3,5,7
"1516","R_0cuvoIRauO6MqYN",2,54,"80men4",6,1,1,1,4,3,4,4,4,3,4,2,6
"1517","R_0cuvoIRauO6MqYN",2,54,"100men1",8,1,1,1,1,4,1,4,3,1,3,11,11
"1518","R_0cuvoIRauO6MqYN",2,54,"100men2",8,1,1,1,4,3,1,4,4,1,3,11,9
"1519","R_0cuvoIRauO6MqYN",2,54,"100men3",8,1,1,1,4,3,1,4,5,1,3,11,15
"1520","R_0cuvoIRauO6MqYN",2,54,"100men4",8,1,1,1,1,4,1,3,4,1,3,11,8
"1521","R_2eaShLKloNtwSCb",2,46,"0men1",0,8,9,6,6,3,6,6,6,6,6,1,8
"1522","R_2eaShLKloNtwSCb",2,46,"0men2",0,9,8,2,2,2,5,5,5,5,5,1,3
"1523","R_2eaShLKloNtwSCb",2,46,"0men3",0,7,9,2,5,3,3,5,5,3,3,1,5
"1524","R_2eaShLKloNtwSCb",2,46,"0men4",0,9,9,3,5,3,5,5,5,3,5,1,7
"1525","R_2eaShLKloNtwSCb",2,46,"20men1",2,2,2,5,5,3,5,5,6,6,5,3,8
"1526","R_2eaShLKloNtwSCb",2,46,"20men2",2,9,8,6,5,5,6,6,6,6,6,3,8
"1527","R_2eaShLKloNtwSCb",2,46,"20men3",2,8,8,3,3,3,4,5,5,3,3,6,11
"1528","R_2eaShLKloNtwSCb",2,46,"20men4",2,8,5,5,5,4,5,5,5,5,5,7,7
"1529","R_2eaShLKloNtwSCb",2,46,"50men1",4,7,7,5,3,3,5,5,5,3,5,8,11
"1530","R_2eaShLKloNtwSCb",2,46,"50men2",4,8,8,6,6,5,6,6,6,6,6,7,13
"1531","R_2eaShLKloNtwSCb",2,46,"50men3",4,7,8,3,5,3,5,5,5,5,5,7,9
"1532","R_2eaShLKloNtwSCb",2,46,"50men4",4,6,5,6,5,4,5,6,5,6,5,5,9
"1533","R_2eaShLKloNtwSCb",2,46,"80men1",6,8,5,6,6,5,5,5,6,6,5,9,10
"1534","R_2eaShLKloNtwSCb",2,46,"80men2",6,4,3,6,6,5,6,6,6,6,6,9,14
"1535","R_2eaShLKloNtwSCb",2,46,"80men3",6,5,5,5,5,3,5,5,5,5,3,9,17
"1536","R_2eaShLKloNtwSCb",2,46,"80men4",6,7,5,5,5,3,4,5,5,5,5,9,10
"1537","R_2eaShLKloNtwSCb",2,46,"100men1",8,1,1,3,3,3,3,3,3,3,3,11,17
"1538","R_2eaShLKloNtwSCb",2,46,"100men2",8,1,1,1,1,1,1,1,1,1,3,11,15
"1539","R_2eaShLKloNtwSCb",2,46,"100men3",8,2,1,1,3,2,3,2,3,2,2,11,16
"1540","R_2eaShLKloNtwSCb",2,46,"100men4",8,1,1,3,3,3,3,3,3,3,3,11,12
"1561","R_2Vm9Pmfj3OlucEU",1,33,"0men1",0,3,6,4,2,1,4,6,6,2,6,1,5
"1562","R_2Vm9Pmfj3OlucEU",1,33,"0men2",0,5,5,1,1,1,1,7,7,1,7,1,8
"1563","R_2Vm9Pmfj3OlucEU",1,33,"0men3",0,4,4,7,1,1,7,7,6,1,6,1,6
"1564","R_2Vm9Pmfj3OlucEU",1,33,"0men4",0,6,6,7,1,1,7,7,7,1,7,4,5
"1565","R_2Vm9Pmfj3OlucEU",1,33,"20men1",2,6,6,4,2,1,5,7,7,2,7,4,7
"1566","R_2Vm9Pmfj3OlucEU",1,33,"20men2",2,7,6,4,2,1,4,7,7,2,7,3,6
"1567","R_2Vm9Pmfj3OlucEU",1,33,"20men3",2,6,6,4,2,1,4,7,7,2,7,6,7
"1568","R_2Vm9Pmfj3OlucEU",1,33,"20men4",2,6,6,4,2,1,5,7,7,2,7,4,8
"1569","R_2Vm9Pmfj3OlucEU",1,33,"50men1",4,6,6,6,1,1,6,7,7,1,7,10,10
"1570","R_2Vm9Pmfj3OlucEU",1,33,"50men2",4,6,7,5,1,1,5,7,7,1,7,5,10
"1571","R_2Vm9Pmfj3OlucEU",1,33,"50men3",4,6,6,5,2,2,5,7,7,1,7,8,11
"1572","R_2Vm9Pmfj3OlucEU",1,33,"50men4",4,7,7,5,1,1,5,7,7,1,7,7,6
"1573","R_2Vm9Pmfj3OlucEU",1,33,"80men1",6,6,6,4,2,1,4,7,7,2,7,9,5
"1574","R_2Vm9Pmfj3OlucEU",1,33,"80men2",6,6,7,4,2,1,4,7,7,1,7,9,11
"1575","R_2Vm9Pmfj3OlucEU",1,33,"80men3",6,6,6,2,1,1,3,7,7,2,6,9,11
"1576","R_2Vm9Pmfj3OlucEU",1,33,"80men4",6,7,7,4,2,1,1,7,7,1,7,3,8
"1577","R_2Vm9Pmfj3OlucEU",1,33,"100men1",8,8,8,1,1,1,1,7,7,1,7,11,9
"1578","R_2Vm9Pmfj3OlucEU",1,33,"100men2",8,5,5,1,1,1,1,7,7,1,7,11,7
"1579","R_2Vm9Pmfj3OlucEU",1,33,"100men3",8,8,8,1,1,1,1,7,7,1,7,11,11
"1580","R_2Vm9Pmfj3OlucEU",1,33,"100men4",8,7,7,5,2,6,1,7,7,1,7,10,10
"1581","R_1jPRJqNnOr1UmPg",1,46,"0men1",0,3,3,5,2,4,6,4,5,2,6,2,4
"1582","R_1jPRJqNnOr1UmPg",1,46,"0men2",0,3,4,6,3,3,6,5,5,2,5,1,5
"1583","R_1jPRJqNnOr1UmPg",1,46,"0men3",0,3,3,6,3,4,6,4,5,1,6,1,3
"1584","R_1jPRJqNnOr1UmPg",1,46,"0men4",0,2,3,6,3,4,6,5,5,1,6,1,4
"1585","R_1jPRJqNnOr1UmPg",1,46,"20men1",2,6,5,4,3,3,4,4,5,3,4,6,8
"1586","R_1jPRJqNnOr1UmPg",1,46,"20men2",2,5,5,5,3,3,6,5,5,2,5,3,11
"1587","R_1jPRJqNnOr1UmPg",1,46,"20men3",2,6,6,5,3,3,5,4,5,3,5,4,6
"1588","R_1jPRJqNnOr1UmPg",1,46,"20men4",2,4,3,3,3,4,3,3,4,3,3,2,7
"1589","R_1jPRJqNnOr1UmPg",1,46,"50men1",4,5,4,3,3,4,2,2,3,5,3,5,10
"1590","R_1jPRJqNnOr1UmPg",1,46,"50men2",4,6,6,5,4,2,4,4,5,3,4,6,11
"1591","R_1jPRJqNnOr1UmPg",1,46,"50men3",4,5,5,4,5,3,5,5,4,3,4,5,6
"1592","R_1jPRJqNnOr1UmPg",1,46,"50men4",4,6,5,5,3,4,3,5,4,3,3,6,10
"1593","R_1jPRJqNnOr1UmPg",1,46,"80men1",6,5,4,4,3,3,4,3,4,3,4,7,11
"1594","R_1jPRJqNnOr1UmPg",1,46,"80men2",6,7,6,3,4,5,3,3,3,5,4,10,11
"1595","R_1jPRJqNnOr1UmPg",1,46,"80men3",6,7,6,4,3,3,4,5,5,4,3,9,12
"1596","R_1jPRJqNnOr1UmPg",1,46,"80men4",6,4,4,4,3,3,4,4,5,3,4,7,8
"1597","R_1jPRJqNnOr1UmPg",1,46,"100men1",8,7,6,3,5,4,2,2,3,6,3,11,14
"1598","R_1jPRJqNnOr1UmPg",1,46,"100men2",8,6,5,1,4,5,2,1,3,6,3,10,16
"1599","R_1jPRJqNnOr1UmPg",1,46,"100men3",8,5,6,3,4,2,3,4,5,4,5,11,16
"1600","R_1jPRJqNnOr1UmPg",1,46,"100men4",8,5,4,2,4,4,3,3,3,4,3,11,15
"1621","R_1JPbQPj04vscoEi",1,29,"0men1",0,6,5,4,5,4,5,5,4,5,5,4,8
"1622","R_1JPbQPj04vscoEi",1,29,"0men2",0,6,5,3,4,5,4,4,4,5,5,4,10
"1623","R_1JPbQPj04vscoEi",1,29,"0men3",0,6,6,5,5,5,4,4,5,5,5,3,12
"1624","R_1JPbQPj04vscoEi",1,29,"0men4",0,6,5,5,5,5,4,4,4,5,4,4,13
"1625","R_1JPbQPj04vscoEi",1,29,"20men1",2,5,5,5,4,4,5,4,5,4,5,4,7
"1626","R_1JPbQPj04vscoEi",1,29,"20men2",2,6,6,4,5,5,4,4,5,4,4,7,7
"1627","R_1JPbQPj04vscoEi",1,29,"20men3",2,6,5,5,5,5,4,4,4,5,5,4,9
"1628","R_1JPbQPj04vscoEi",1,29,"20men4",2,5,6,4,4,7,4,5,5,4,4,3,10
"1629","R_1JPbQPj04vscoEi",1,29,"50men1",4,5,5,4,4,4,5,4,4,5,5,5,12
"1630","R_1JPbQPj04vscoEi",1,29,"50men2",4,6,5,5,4,5,4,5,5,4,4,4,7
"1631","R_1JPbQPj04vscoEi",1,29,"50men3",4,6,5,5,7,5,4,5,5,4,4,4,9
"1632","R_1JPbQPj04vscoEi",1,29,"50men4",4,5,6,4,4,5,5,5,5,5,5,6,13
"1633","R_1JPbQPj04vscoEi",1,29,"80men1",6,6,5,4,4,5,5,5,5,4,4,6,10
"1634","R_1JPbQPj04vscoEi",1,29,"80men2",6,6,5,3,4,5,4,5,4,4,5,10,9
"1635","R_1JPbQPj04vscoEi",1,29,"80men3",6,5,5,4,4,5,5,5,5,4,4,4,9
"1636","R_1JPbQPj04vscoEi",1,29,"80men4",6,6,5,4,5,5,5,5,4,5,4,6,8
"1637","R_1JPbQPj04vscoEi",1,29,"100men1",8,6,6,5,5,4,5,5,5,4,4,4,7
"1638","R_1JPbQPj04vscoEi",1,29,"100men2",8,5,6,5,4,4,5,4,5,5,5,10,8
"1639","R_1JPbQPj04vscoEi",1,29,"100men3",8,5,6,5,5,5,4,5,5,4,4,9,9
"1640","R_1JPbQPj04vscoEi",1,29,"100men4",8,6,5,4,3,3,4,3,3,4,4,7,9
"1641","R_3I4zCSIIzFRUtjh",2,29,"0men1",0,5,6,6,5,1,4,6,6,2,5,1,5
"1642","R_3I4zCSIIzFRUtjh",2,29,"0men2",0,5,3,7,6,2,6,7,5,2,6,1,2
"1643","R_3I4zCSIIzFRUtjh",2,29,"0men3",0,8,8,7,1,1,7,7,7,2,7,1,4
"1644","R_3I4zCSIIzFRUtjh",2,29,"0men4",0,6,6,7,3,1,4,7,7,2,5,1,3
"1645","R_3I4zCSIIzFRUtjh",2,29,"20men1",2,5,4,7,1,1,7,7,7,3,7,5,4
"1646","R_3I4zCSIIzFRUtjh",2,29,"20men2",2,3,3,6,6,1,4,6,6,2,6,3,5
"1647","R_3I4zCSIIzFRUtjh",2,29,"20men3",2,4,4,6,5,2,4,6,5,3,5,6,10
"1648","R_3I4zCSIIzFRUtjh",2,29,"20men4",2,3,4,7,3,5,5,7,7,3,7,1,5
"1649","R_3I4zCSIIzFRUtjh",2,29,"50men1",4,5,5,6,5,1,4,6,5,3,5,7,7
"1650","R_3I4zCSIIzFRUtjh",2,29,"50men2",4,4,4,3,4,5,5,6,5,5,4,5,6
"1651","R_3I4zCSIIzFRUtjh",2,29,"50men3",4,4,5,6,5,2,4,6,5,2,5,5,3
"1652","R_3I4zCSIIzFRUtjh",2,29,"50men4",4,5,5,6,5,2,5,6,5,2,6,4,6
"1653","R_3I4zCSIIzFRUtjh",2,29,"80men1",6,6,5,3,6,1,6,7,7,3,7,8,5
"1654","R_3I4zCSIIzFRUtjh",2,29,"80men2",6,5,4,7,5,1,5,5,5,2,5,6,6
"1655","R_3I4zCSIIzFRUtjh",2,29,"80men3",6,4,4,5,4,3,4,6,5,3,5,9,8
"1656","R_3I4zCSIIzFRUtjh",2,29,"80men4",6,2,2,6,5,1,3,6,5,3,3,7,8
"1657","R_3I4zCSIIzFRUtjh",2,29,"100men1",8,1,1,5,5,2,5,6,5,3,5,11,6
"1658","R_3I4zCSIIzFRUtjh",2,29,"100men2",8,6,5,5,3,1,1,6,6,3,7,11,13
"1659","R_3I4zCSIIzFRUtjh",2,29,"100men3",8,1,1,7,7,1,6,7,7,3,5,11,8
"1660","R_3I4zCSIIzFRUtjh",2,29,"100men4",8,1,1,6,3,3,4,4,5,4,5,11,11
"1661","R_WdqYgmxnGblasdb",1,29,"0men1",0,1,1,3,7,7,7,3,6,1,6,1,4
"1662","R_WdqYgmxnGblasdb",1,29,"0men2",0,1,1,3,3,3,5,3,6,3,5,1,4
"1663","R_WdqYgmxnGblasdb",1,29,"0men3",0,1,1,3,7,7,7,3,6,1,5,1,4
"1664","R_WdqYgmxnGblasdb",1,29,"0men4",0,1,1,3,7,7,7,3,6,1,5,1,4
"1665","R_WdqYgmxnGblasdb",1,29,"20men1",2,8,8,3,3,2,6,5,6,2,6,4,3
"1666","R_WdqYgmxnGblasdb",1,29,"20men2",2,7,7,5,3,5,7,5,7,1,7,3,4
"1667","R_WdqYgmxnGblasdb",1,29,"20men3",2,7,7,5,2,2,6,6,6,2,6,4,3
"1668","R_WdqYgmxnGblasdb",1,29,"20men4",2,6,6,3,3,3,5,5,5,5,5,5,4
"1669","R_WdqYgmxnGblasdb",1,29,"50men1",4,7,7,3,2,2,6,5,6,2,6,7,2
"1670","R_WdqYgmxnGblasdb",1,29,"50men2",4,8,8,3,1,1,7,7,7,1,7,8,4
"1671","R_WdqYgmxnGblasdb",1,29,"50men3",4,4,4,3,3,3,5,5,5,3,5,6,4
"1672","R_WdqYgmxnGblasdb",1,29,"50men4",4,7,7,3,3,3,6,6,6,3,6,6,6
"1673","R_WdqYgmxnGblasdb",1,29,"80men1",6,7,7,5,5,3,5,5,5,4,4,7,4
"1674","R_WdqYgmxnGblasdb",1,29,"80men2",6,6,7,3,1,3,6,6,6,2,6,8,2
"1675","R_WdqYgmxnGblasdb",1,29,"80men3",6,4,4,3,4,4,2,4,4,5,5,10,3
"1676","R_WdqYgmxnGblasdb",1,29,"80men4",6,9,9,5,3,3,5,5,6,4,4,3,3
"1677","R_WdqYgmxnGblasdb",1,29,"100men1",8,5,5,1,7,7,1,3,6,1,6,11,3
"1678","R_WdqYgmxnGblasdb",1,29,"100men2",8,2,2,1,7,7,1,2,5,1,5,11,4
"1679","R_WdqYgmxnGblasdb",1,29,"100men3",8,5,5,1,7,7,1,5,5,1,5,11,3
"1680","R_WdqYgmxnGblasdb",1,29,"100men4",8,5,5,5,1,3,3,5,5,3,5,11,3
"1681","R_24dy5khSy7pN8tC",1,37,"0men1",0,1,1,7,1,3,7,5,5,1,5,3,5
"1682","R_24dy5khSy7pN8tC",1,37,"0men2",0,1,1,7,1,2,7,6,5,1,5,1,3
"1683","R_24dy5khSy7pN8tC",1,37,"0men3",0,1,1,6,1,2,7,6,5,1,6,1,1
"1684","R_24dy5khSy7pN8tC",1,37,"0men4",0,1,1,5,2,2,6,4,4,1,4,1,2
"1685","R_24dy5khSy7pN8tC",1,37,"20men1",2,2,4,5,2,4,5,5,4,2,5,4,3
"1686","R_24dy5khSy7pN8tC",1,37,"20men2",2,2,2,5,2,2,6,5,4,1,4,3,8
"1687","R_24dy5khSy7pN8tC",1,37,"20men3",2,2,2,4,2,4,6,4,5,1,4,4,3
"1688","R_24dy5khSy7pN8tC",1,37,"20men4",2,2,2,5,2,2,6,5,4,2,5,3,2
"1689","R_24dy5khSy7pN8tC",1,37,"50men1",4,3,3,3,2,5,4,4,3,2,4,6,3
"1690","R_24dy5khSy7pN8tC",1,37,"50men2",4,5,5,4,2,4,3,4,3,2,4,6,5
"1691","R_24dy5khSy7pN8tC",1,37,"50men3",4,5,5,2,2,5,3,2,4,2,4,5,4
"1692","R_24dy5khSy7pN8tC",1,37,"50men4",4,3,3,5,2,5,4,4,4,3,4,4,5
"1693","R_24dy5khSy7pN8tC",1,37,"80men1",6,5,5,3,2,4,3,3,4,2,3,7,4
"1694","R_24dy5khSy7pN8tC",1,37,"80men2",6,5,5,4,5,4,2,3,4,3,4,9,7
"1695","R_24dy5khSy7pN8tC",1,37,"80men3",6,5,5,2,4,6,2,3,4,5,4,9,8
"1696","R_24dy5khSy7pN8tC",1,37,"80men4",6,4,4,3,2,4,4,4,5,2,4,7,9
"1697","R_24dy5khSy7pN8tC",1,37,"100men1",8,4,3,2,2,5,1,2,4,5,2,11,9
"1698","R_24dy5khSy7pN8tC",1,37,"100men2",8,6,6,2,5,6,2,2,4,6,2,11,6
"1699","R_24dy5khSy7pN8tC",1,37,"100men3",8,6,6,3,4,4,3,3,5,4,4,11,6
"1700","R_24dy5khSy7pN8tC",1,37,"100men4",8,4,4,3,2,4,3,2,4,4,4,10,6
"1701","R_2RaotjT4sjpOA0U",2,43,"0men1",0,6,6,3,3,5,7,4,5,1,6,1,2
"1702","R_2RaotjT4sjpOA0U",2,43,"0men2",0,7,8,3,3,4,7,5,5,1,6,5,3
"1703","R_2RaotjT4sjpOA0U",2,43,"0men3",0,7,8,3,3,5,7,4,5,1,6,1,5
